ID,POSITION,NAME,ALLIANCE,POWER,HIGHEST_POWER,KP,DEATHS,RSS_ASSIST,T4_KILLS,T5_KILLS,TIMESTAMP
153170974,54,MongolXXX,[OM/1]OGAH MUNDURR,38.831M,38.837M,143.96M,683.57K,36.373M,11.863M,944.14K,2023-09-10 16:17:24.843284
132914869,55,ᵀᴱ côbảy,[DG/f]Dragon Guards Farm,37.468M,43.666M,193.12M,4.6327M,1.3637B,16.233M,1.1307M,2023-09-10 16:17:42.982982
148357561,56,ᵀᴱklyde,[1/TE]Twilight~Errant,36.415M,36.859M,228.69M,2.0428M,732.46M,16.631M,2.5873M,2023-09-10 16:18:00.951949
145434888,57,ᵀᴱmbahpacul,[1/TE]Twilight~Errant,35.538M,35.925M,174.14M,1.1486M,2.6909B,13.393M,415.25K,2023-09-10 16:18:19.916016
153870318,58,ᵀᴱMolotofFR,[1/TE]Twilight~Errant,35.414M,35.812M,93.936M,1.4006M,339.2M,7.9956M,574.4K,2023-09-10 16:18:39.454448
107920162,59,botoamazonico,[31Ws]Whisky & Soda,35.162M,35.163M,16.321M,3.3513M,14.109M,901.21K,190.7K,2023-09-10 16:18:57.732000
142906125,60,ᵀᴱGia Long,[1/TE]Twilight~Errant,34.988M,36.825M,195.28M,1.2607M,33.269M,16.147M,1.0913M,2023-09-10 16:19:16.569903
153442251,61,ᵀᴱLTP,[1/TE]Twilight~Errant,34.895M,34.895M,134.1M,661.05K,47.367M,10.707M,336.18K,2023-09-10 16:19:34.628561
146504151,62,ᵀᴱ Killua,[1/TE]Twilight~Errant,34.909M,34.911M,221.78M,2.1575M,2.0666B,15.721M,1.284M,2023-09-10 16:19:52.813481
146478339,63,ᵀᴱsᴀɴᴏ,[31Ws]Whisky & Soda,34.335M,34.35M,96.309M,1.8407M,250.02M,7.6644M,822.48K,2023-09-10 16:20:10.956028
153120638,64,ᴼᴹTrajan,[OM/1]OGAH MUNDURR,35.243M,35.243M,89.58M,2.6927M,582.98M,7.2436M,762.32K,2023-09-10 16:20:31.296348
148908873,65,ROAC the great,[31Ws]Whisky & Soda,35.115M,35.276M,72.781M,622.61K,20.702M,5.8688M,533.57K,2023-09-10 16:20:49.507963
145474458,66,ᵀᴱTIGER,[1/TE]Twilight~Errant,34.126M,36.297M,286.24M,1.2889M,806.9M,21.913M,2.33M,2023-09-10 16:21:08.982030
148646461,67,bluelixr,[31Ws]Whisky & Soda,34.082M,34.082M,30.36M,236.72K,42.998M,2.3369M,288.24K,2023-09-10 16:21:28.060487
137717946,68,ᵀᴱSCØRPIØ,[1/TE]Twilight~Errant,34.047M,36.278M,208.61M,1.8688M,421.66M,15.883M,2.3232M,2023-09-10 16:21:47.392661
147292764,69,ᴶᵀRinaldo,[31Ws]Whisky & Soda,33.903M,35.17M,101.6M,1.0424M,301.52M,8.7053M,458.74K,2023-09-10 16:22:05.311644
145380705,70,Quang TX,[1/TE]Twilight~Errant,33.797M,33.797M,38.139M,491.74K,104.44M,2.6017M,481.19K,2023-09-10 16:22:23.690554
